From, To, Duration, Time, Mode, Warnings, Time in Traffic
Aon,Harpur Lane,1 hour 1 min,2025-07-01 18:46:11.723697,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-01 18:46:11.723697,driving,,37 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-01 19:01:13.448968,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,38 mins,2025-07-01 19:01:13.448968,driving,,36 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-01 19:16:14.889775,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 19:16:14.889775,driving,,33 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-01 19:31:16.666954,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 19:31:16.666954,driving,,32 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-01 19:46:18.445749,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 19:46:18.445749,driving,,32 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-01 20:01:19.993836,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 20:01:19.993836,driving,,33 mins
Aon,Harpur Lane,1 hour 22 mins,2025-07-01 20:16:21.362042,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 20:16:21.362042,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-01 20:31:22.923716,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 20:31:22.923716,driving,,31 mins
Aon,Harpur Lane,53 mins,2025-07-01 20:46:24.394742,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-01 20:46:24.394742,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-01 21:01:26.026358,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-01 21:01:26.026358,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-01 21:16:27.417768,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-01 21:16:27.417768,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-01 21:31:29.086422,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-01 21:31:29.086422,driving,,31 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-01 23:00:01.755265,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-01 23:00:01.755265,driving,,29 mins
Aon,Harpur Lane,59 mins,2025-07-02 06:30:03.322871,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 06:30:03.322871,driving,,30 mins
Aon,Harpur Lane,59 mins,2025-07-02 06:45:04.787620,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 06:45:04.787620,driving,,32 mins
Aon,Harpur Lane,59 mins,2025-07-02 07:00:06.397678,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 07:00:06.397678,driving,,35 mins
Aon,Harpur Lane,1 hour 6 mins,2025-07-02 07:15:07.863643,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 07:15:07.863643,driving,,40 mins
Aon,Harpur Lane,59 mins,2025-07-02 07:30:09.246253,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 07:30:09.246253,driving,,38 mins
Aon,Harpur Lane,59 mins,2025-07-02 07:45:10.819502,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 07:45:10.819502,driving,,40 mins
Aon,Harpur Lane,59 mins,2025-07-02 08:00:12.373621,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 08:00:12.373621,driving,,39 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-02 08:15:13.734597,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 08:15:13.734597,driving,,40 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 08:30:15.256182,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 08:30:15.256182,driving,,39 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 08:45:16.817913,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 08:45:16.817913,driving,,42 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 09:00:18.498415,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 09:00:18.498415,driving,,38 mins
Aon,Harpur Lane,1 hour 16 mins,2025-07-02 09:15:19.903460,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 09:15:19.903460,driving,,37 mins
Aon,Harpur Lane,57 mins,2025-07-02 09:30:21.435158,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 09:30:21.435158,driving,,36 mins
Aon,Harpur Lane,57 mins,2025-07-02 09:45:22.968309,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 09:45:22.968309,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-02 10:00:24.459568,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 10:00:24.459568,driving,,35 mins
Aon,Harpur Lane,1 hour 9 mins,2025-07-02 10:15:25.907390,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 10:15:25.907390,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-02 10:30:27.674751,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 10:30:27.674751,driving,,34 mins
Aon,Harpur Lane,1 hour 8 mins,2025-07-02 18:00:01.749259,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 18:00:01.749259,driving,,41 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 18:15:04.113730,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 18:15:04.113730,driving,,37 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 18:30:06.794494,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 18:30:06.794494,driving,,35 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 18:45:09.099963,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 18:45:09.099963,driving,,34 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 19:00:11.210772,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 19:00:11.210772,driving,,33 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-02 19:15:13.445908,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 19:15:13.445908,driving,,33 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 19:30:15.637204,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 19:30:15.637204,driving,,33 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 19:45:17.671577,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 19:45:17.671577,driving,,32 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-02 20:00:19.766334,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 20:00:19.766334,driving,,33 mins
Aon,Harpur Lane,1 hour 22 mins,2025-07-02 20:15:22.708821,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 20:15:22.708821,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-02 20:30:24.949712,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 20:30:24.949712,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-02 20:45:27.107647,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-02 20:45:27.107647,driving,,33 mins
Aon,Harpur Lane,53 mins,2025-07-02 21:00:29.153354,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 21:00:29.153354,driving,,32 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-02 21:15:31.199157,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 21:15:31.199157,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-02 21:30:33.372436,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-02 21:30:33.372436,driving,,32 mins
Aon,Harpur Lane,59 mins,2025-07-03 06:30:35.083176,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 06:30:35.083176,driving,,31 mins
Aon,Harpur Lane,59 mins,2025-07-03 06:45:36.954966,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,38 mins,2025-07-03 06:45:36.954966,driving,,32 mins
Aon,Harpur Lane,59 mins,2025-07-03 07:00:38.799390,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 07:00:38.799390,driving,,35 mins
Aon,Harpur Lane,1 hour 6 mins,2025-07-03 07:15:40.634812,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,38 mins,2025-07-03 07:15:40.634812,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 07:30:42.662052,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 07:30:42.662052,driving,,39 mins
Aon,Harpur Lane,59 mins,2025-07-03 07:45:44.659842,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 07:45:44.659842,driving,,38 mins
Aon,Harpur Lane,59 mins,2025-07-03 08:00:46.744999,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 08:00:46.744999,driving,,37 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-03 08:15:48.545838,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 08:15:48.545838,driving,,36 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 08:30:50.410849,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 08:30:50.410849,driving,,38 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 08:45:52.583886,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 08:45:52.583886,driving,,37 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 09:00:55.176463,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 09:00:55.176463,driving,,37 mins
Aon,Harpur Lane,1 hour 16 mins,2025-07-03 09:15:57.000184,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 09:15:57.000184,driving,,36 mins
Aon,Harpur Lane,57 mins,2025-07-03 09:30:59.040668,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 09:30:59.040668,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-03 09:46:01.101474,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 09:46:01.101474,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-03 10:01:03.020726,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 10:01:03.020726,driving,,35 mins
Aon,Harpur Lane,1 hour 9 mins,2025-07-03 10:16:04.768484,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 10:16:04.768484,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-03 10:31:06.835147,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 10:31:06.835147,driving,,35 mins
Aon,Harpur Lane,57 mins,2025-07-03 10:46:08.907541,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 10:46:08.907541,driving,,34 mins
Aon,Harpur Lane,57 mins,2025-07-03 11:01:10.835099,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 11:01:10.835099,driving,,34 mins
Aon,Harpur Lane,1 hour 10 mins,2025-07-03 11:16:12.852910,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 11:16:12.852910,driving,,35 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 11:31:14.887593,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 11:31:14.887593,driving,,36 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 11:46:16.907907,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 11:46:16.907907,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 12:01:18.739894,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 12:01:18.739894,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 12:16:20.690313,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 12:16:20.690313,driving,,36 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 12:31:22.834588,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 12:31:22.834588,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 12:46:24.890558,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 12:46:24.890558,driving,,36 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 13:01:26.829397,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 13:01:26.829397,driving,,36 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 13:16:28.810081,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 13:16:28.810081,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 13:31:30.858409,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 13:31:30.858409,driving,,37 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 13:46:33.111622,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 13:46:33.111622,driving,,41 mins
Aon,Harpur Lane,1 hour 3 mins,2025-07-03 14:01:35.058771,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 14:01:35.058771,driving,,41 mins
Aon,Harpur Lane,1 hour 7 mins,2025-07-03 14:16:37.141189,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 14:16:37.141189,driving,,44 mins
Aon,Harpur Lane,1 hour 7 mins,2025-07-03 14:31:39.212708,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 14:31:39.212708,driving,,41 mins
Aon,Harpur Lane,1 hour 7 mins,2025-07-03 14:46:41.440124,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 14:46:41.440124,driving,,40 mins
Aon,Harpur Lane,1 hour 6 mins,2025-07-03 15:01:43.237255,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 15:01:43.237255,driving,,43 mins
Aon,Harpur Lane,1 hour 32 mins,2025-07-03 15:16:45.316861,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 15:16:45.316861,driving,,42 mins
Aon,Harpur Lane,1 hour 13 mins,2025-07-03 15:31:47.404119,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 15:31:47.404119,driving,,45 mins
Aon,Harpur Lane,1 hour 14 mins,2025-07-03 15:46:49.518311,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 15:46:49.518311,driving,,46 mins
Aon,Harpur Lane,1 hour 13 mins,2025-07-03 16:01:51.946747,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 16:01:51.946747,driving,,52 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-03 16:16:53.946414,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 16:16:53.946414,driving,,49 mins
Aon,Harpur Lane,1 hour 24 mins,2025-07-03 16:31:56.247805,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 16:31:56.247805,driving,,49 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-03 16:46:58.265801,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 16:46:58.265801,driving,,50 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-03 17:02:00.259723,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 17:02:00.259723,driving,,48 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-03 17:17:02.625203,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 17:17:02.625203,driving,,46 mins
Aon,Harpur Lane,1 hour 18 mins,2025-07-03 17:32:04.604830,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 17:32:04.604830,driving,,46 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-03 17:47:06.768530,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 17:47:06.768530,driving,,44 mins
Aon,Harpur Lane,1 hour 8 mins,2025-07-03 18:02:09.224733,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 18:02:09.224733,driving,,47 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 18:17:11.323677,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,43 mins,2025-07-03 18:17:11.323677,driving,,47 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 18:32:13.600268,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,43 mins,2025-07-03 18:32:13.600268,driving,,44 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 18:47:15.670676,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,43 mins,2025-07-03 18:47:15.670676,driving,,42 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 19:02:17.450021,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,43 mins,2025-07-03 19:02:17.450021,driving,,42 mins
Aon,Harpur Lane,1 hour 21 mins,2025-07-03 19:17:19.373656,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 19:17:19.373656,driving,,34 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 19:32:21.351032,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 19:32:21.351032,driving,,34 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 19:47:23.294826,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 19:47:23.294826,driving,,33 mins
Aon,Harpur Lane,1 hour 1 min,2025-07-03 20:02:25.300910,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 20:02:25.300910,driving,,33 mins
Aon,Harpur Lane,1 hour 17 mins,2025-07-03 20:17:26.989118,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 20:17:26.989118,driving,,33 mins
Aon,Harpur Lane,53 mins,2025-07-03 20:32:28.614672,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 20:32:28.614672,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-03 20:47:30.547863,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 20:47:30.547863,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-03 21:02:32.378131,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-03 21:02:32.378131,driving,,32 mins
Aon,Harpur Lane,1 hour 23 mins,2025-07-03 21:17:34.226129,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 21:17:34.226129,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-03 21:32:36.139672,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 21:32:36.139672,driving,,32 mins
Aon,Harpur Lane,53 mins,2025-07-03 22:27:01.789903,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-03 22:27:01.789903,driving,,31 mins
Aon,Harpur Lane,59 mins,2025-07-04 06:30:01.313192,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-04 06:30:01.313192,driving,,30 mins
Aon,Harpur Lane,59 mins,2025-07-04 06:45:03.302702,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-04 06:45:03.302702,driving,,32 mins
Aon,Harpur Lane,59 mins,2025-07-04 07:00:05.273103,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,37 mins,2025-07-04 07:00:05.273103,driving,,34 mins
Aon,Harpur Lane,1 hour 6 mins,2025-07-04 07:15:07.183367,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-04 07:15:07.183367,driving,,33 mins
Aon,Harpur Lane,59 mins,2025-07-04 07:30:09.218307,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-04 07:30:09.218307,driving,,34 mins
Aon,Harpur Lane,59 mins,2025-07-04 07:45:11.156843,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-04 07:45:11.156843,driving,,34 mins
Aon,Harpur Lane,59 mins,2025-07-04 08:00:13.224895,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-04 08:00:13.224895,driving,,34 mins
Aon,Harpur Lane,1 hour 15 mins,2025-07-04 08:15:15.074931,transit,['Walking directions are in beta. Use caution – This route may be missing sidewalks or pedestrian paths.'],0
Aon,Harpur Lane,34 mins,2025-07-04 08:15:15.074931,driving,,34 mins
